name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Sanwald Weizen Dunkel,Dinkelacker-Schwaben Bräu,Wheat Beer - Dunkelweizen,2010-08-21,3.404,,,,,5.0,,3
Martens Pils,Brouwerij Martens,Pilsner - Other,,2.898,,,,,5.0,,2
Tree Hugging Wood Chopping Mother Nature Loving IPA,The Flying Dutchman,IPA - American,2015-10-23,3.574,70.0,"Centennial,Mosaic,Citra",,,6.0,,4
Bus 22,AF Brew,Pilsner - Czech / Bohemian,2018-04-26,3.695,30.0,,,,4.5,,4
Celebration Stout,Victory Art Brew,Stout - Oatmeal,2013-09-23,3.658,55.0,,,,5.5,15.0,4
Grotwerg Bayerisch Hell,Arcobräu,Lager - Helles,2013-12-11,3.2,,,,,4.9,,3
Steininger Premium Pils,Frankenthaler Brauhaus,Pilsner - Other,2014-06-27,2.815,,,,,4.8,,4
Paulaner Hefe-Weißbier Dunkel,Paulaner Brauerei,Wheat Beer - Dunkelweizen,,3.55,12.0,,,,5.3,,3
Belgian Dubbel,Salden’s Brewery,Belgian Dubbel,2014-05-05,3.359,,,,,6.8,,3
Warsteiner Herb / Double Hopped,Warsteiner,Pilsner - German,2013-03-02,3.106,,,,,4.8,,4
Hoegaarden Grapefruit,Anadolu Efes,Shandy / Radler,2018-10-10,3.177,,,,,4.6,,3
Brown Ale,Jaws,Brown Ale - English,2013-07-20,3.744,35.0,"Galena,Willamette,First Gold","Pale Ale,Munich,Crystal,Black",,6.2,,3
Efes Malt,Anadolu Efes,Pilsner - Other,2012-11-01,2.985,,,,,5.0,,3
Chester's Original Apple Sweet,Chester's,Cider - Sweet,2015-08-22,3.377,,,,,5.5,,3
Sviani (სვიანი),Zedazeni/Georgian Beverage Company,Pilsner - German,2016-04-09,2.848,,,,,4.5,,3
Chester's Original Wild Berries,Chester's,Cider - Other Fruit,2016-09-17,3.487,,,,,5.5,,3
Cidre Brut,Cidres Kerisac,Cider - Dry,2012-12-13,3.997,,,,,4.0,,4
American Pale Ale,13 Litar,Pale Ale - American,2016-08-17,3.891,35.0,,,,5.0,,4
Rodenbach Grand Cru,Brouwerij Rodenbach,Sour - Flanders Red Ale,2010-11-08,3.648,35.0,,,,6.0,,4
Weihenstephaner Hefeweissbier,Weihenstephan,Wheat Beer - Hefeweizen,,3.78,14.0,,,,5.4,,4
Gaišais,Aldaris,Lager - Euro Pale,2012-06-18,2.887,20.0,,,,5.0,,2
Tripel,Brouwerij St. Bernardus,Belgian Tripel,,3.754,30.0,,,,6.8,,3
Steenbrugge Blanche,De Gouden Boom,Wheat Beer - Witbier / Blanche,,3.364,,,,,5.0,,3
Ballantine,Московская пивоваренная компания,Stout - Other,2018-10-18,3.071,,,,,4.1,,3
Chocolate Stout,Brewerich,Stout - Imperial / Double Milk,2020-01-10,3.601,30.0,,,,6.8,,3
Belhaven Apple Cider,Belhaven Brewery,Cider - Traditional / Apfelwein,2016-04-22,3.534,,,,,5.0,,4
Kasteel Blond,Brouwerij Van Honsebrouck,Belgian Blonde,2012-01-27,3.519,,,,,6.8,,4
So Glitchy Lychee!,"AF Brew,AleBrowar",IPA - Milkshake,2018-07-27,3.807,,,,,6.8,,4
Quad Hopper,"AF Brew,Brouwerij Kees",IPA - Quadruple,2018-06-15,4.094,25.0,,,,6.8,,4
Decadence,Red Button Brewery,Stout - Imperial / Double,2024-04-19,4.072,,,,,6.8,,3
Ginger Beard,Wychwood Brewery,Hard Ginger Beer,2012-05-28,3.16,,,,,4.2,,4
Old Engine Oil,Harviestoun Brewery,Porter - Other,2010-08-21,3.733,40.0,,,,6.0,,4
Bacchus Kriekenbier,Brouwerij Van Honsebrouck,Fruit Beer,,3.688,,,,,5.8,,4
Pêche Mel Bush,Brasserie Dubuisson,Fruit Beer,2011-01-30,3.43,16.0,,,,6.8,,4
Stammgast Lager,Oettinger Brauerei,Lager - Helles,,3.102,35.0,,,,5.0,,3
Weiss,Bohemia,Wheat Beer - Hefeweizen,2020-07-01,3.482,,,,,5.2,,4
Holsten Pilsener,Holsten-Brauerei,Pilsner - German,,2.947,28.0,,,,4.8,11.0,3
Framboise Rose Gose,Anderson Valley,Sour - Fruited Gose,2017-08-28,3.739,12.0,,,Raspberry,4.2,,4
Double Decker Ale,New Riga’s Brewery,Bitter - Session / Ordinary,2015-06-09,3.493,25.0,,,,5.0,,4
Brigand,Brouwerij Van Honsebrouck,Belgian Strong Golden Ale,2010-08-21,3.505,,,,,6.8,,4
My Wheatberry Nights,AF Brew,Wheat Beer - American Pale Wheat,2015-05-21,3.757,24.0,"Citra,Amarillo,Huell Melon",,,6.0,,4
Redneck Ale,AF Brew,Pumpkin / Yam Beer,2012-11-03,3.68,30.0,,,,6.8,,4
Quadrupel,Browar Zamkowy Cieszyn,Belgian Quadrupel,2020-12-02,,35.0,,,,6.8,,3
Whisky Beer,St. Peter’s Brewery,Smoked Beer,,3.091,,,,,4.8,,4
Kilkenny,Guinness,Red Ale - Irish,,3.407,,,,,4.3,,4
Aura,Browar Cztery Ściany,Sour - Fruited,2022-10-01,3.806,,,,,4.6,,3
Goliath,Wychwood Brewery,Bitter - Session / Ordinary,2010-12-04,3.316,,"Fuggle,Golding","Pale Ale,Crystal",,4.2,,4
Dunkler Hirsch,Der Hirschbräu - Privatbrauerei Höss,Wheat Beer - Dunkelweizen,2010-12-29,3.383,12.0,,,,5.2,,3
Estrella Damm,Grupo Damm,Lager - Pale,,3.132,21.0,,,,5.4,,4
Schöfferhofer Grapefruit,Radeberger,Shandy / Radler,2011-01-06,3.584,,,,,2.5,,3
Maisel & Friends IPA,Brauerei Gebr. Maisel,IPA - American,2016-03-10,3.477,50.0,,,,6.3,,4
Berliner Pilsner,Berliner-Kindl-Schultheiss-Brauerei,Pilsner - German,,3.062,30.0,,,,5.0,,3
Gaffel Kölsch,Privatbrauerei Gaffel,Kölsch,,3.349,20.0,,,,4.8,,3
Mythos,Olympic Brewery,Lager - Pale,2010-08-21,3.076,17.0,,,,5.0,,3
Magners Original Irish Cider,Magners Irish Cider,Cider - Traditional / Apfelwein,2010-09-25,3.299,,,,,4.5,,3
Svijanský Máz,Svijany,Pilsner - Czech / Bohemian,2011-07-16,3.122,34.0,,,,4.8,,3
Soproni Klasszikus,Soproni Sörgyár (Heineken Hungária),Lager - Pale,2011-01-01,2.914,,,,,4.5,,3
Daura,Grupo Damm,Gluten-Free,2010-11-30,2.959,30.0,,,,5.4,,3
India Pale Ale,Alaryk,IPA - English,2016-12-17,3.398,65.0,,,,6.0,,4
Grunberger Premium Hefeweizen,Volfas Engelman,Wheat Beer - Hefeweizen,2018-07-23,3.115,,,,,5.0,,3
Pabst Blue Ribbon,Pabst Brewing Company,Lager - American,2010-08-21,2.846,10.0,,,,4.8,,3
Weiss Berg Вишня,Бочкари,Fruit Beer,2018-07-15,3.114,,,,,4.0,,3
Weiss Berg Малина,Бочкари,Fruit Beer,2018-07-12,3.094,,,,,4.0,,3
Hopf Helle Weiße,Weißbierbrauerei Hopf,Wheat Beer - Hefeweizen,,3.595,,,,,5.5,,4
Miller Genuine Draft,Miller Brewing Company,Lager - American,,2.59,12.0,,,,4.6,,4
Goseline Pump: Apricot,AF Brew,Sour - Traditional Gose,2018-06-19,3.874,,,,,4.8,12.0,4
Maisel's Weisse Dunkel,Brauerei Gebr. Maisel,Wheat Beer - Dunkelweizen,2011-07-04,3.514,12.0,,,,5.0,,3
Varka Psheno,New Riga’s Brewery,Wheat Beer - Hefeweizen,2014-06-06,3.295,,,,,5.5,,3
Black Wych,Wychwood Brewery,Porter - English,2010-08-21,3.449,,,,,5.0,,3
Gravity,13 Litar,IPA - American,2019-06-19,3.735,50.0,"Amarillo,Mosaic,Ekuanot",,,6.5,15.4,3
Transformator,Browar Nepomucen,IPA - New England / Hazy,2022-11-10,3.817,,,,,6.3,,4
Singing Birds,Konix Brewery,Stout - Oatmeal,2016-04-12,3.5,30.0,,,,5.0,,3
Val-Dieu Blonde,Brasserie de l’Abbaye du Val-Dieu,Belgian Blonde,2011-04-01,3.453,18.0,,,,6.0,,4
Холодный Хмель,Томское пиво,Lager - IPL (India Pale Lager),2017-03-30,3.113,40.0,,,,4.9,,3
Spot IPA,Jaws,IPA - Session,2017-04-19,3.676,20.0,,,,4.2,11.0,3
Krombacher Pils,Krombacher,Pilsner - German,,3.253,24.0,,,,4.8,,3
Viva la wita!,Browar Pinta,Wheat Beer - Witbier / Blanche,2012-07-21,3.468,35.0,,,,5.7,16.0,4
Blond,Bohemia,Belgian Blonde,2020-07-01,,,,,,6.5,,3
Commerzienrat Riegele Privat,Brauhaus Riegele,Lager - Helles,2011-03-30,3.412,,,,,5.2,,3
Feines Urhell,Brauhaus Riegele,Lager - Helles,,3.493,,,,,4.7,12.6,4
Alte Weisse,Brauhaus Riegele,Wheat Beer - Dunkelweizen,2011-10-26,3.505,,,,,5.0,,4
Hentai,AF Brew,IPA - American,2014-05-13,3.72,50.0,Sorachi Ace,,,5.9,,4
White Ghost Berliner Weisse,Stone Brewing Berlin,Sour - Berliner Weisse,2016-09-13,,12.0,,,,4.7,,4
Goseline Pump: Blueberry,AF Brew,Sour - Traditional Gose,2016-06-08,3.786,,,,,4.8,,4
Tundra,Põhjala,Non-Alcoholic Beer - Other,2020-05-26,3.052,20.0,,,,0.5,,4
Fraoch Heather Ale,Williams Brothers,Historical Beer - Gruit / Ancient Herbed Ale,2010-08-21,3.482,12.0,,,,5.0,,3
Ritterburg,Volfas Engelman,Lager - Helles,2017-08-08,2.811,,,,,5.0,,4
Oettinger Hefeweißbier Naturtrüb / Weissbier,Oettinger Brauerei,Wheat Beer - Hefeweizen,2011-03-26,3.245,11.0,,,,4.9,,3
Флоренс,Plan B Brewery,Porter - Other,2017-09-08,3.828,33.0,,,,6.8,20.0,4
Into the Unknown,Горьковская пивоварня,Stout - Imperial / Double,2019-04-27,3.261,35.0,,,,6.8,,4
Mon Cher Cassis,Konix Brewery,Fruit Beer,2017-04-17,3.68,10.0,,,,4.9,,3
Blanche Ma Cherie,Konix Brewery,Wheat Beer - Witbier / Blanche,2016-02-19,3.511,8.0,,,,4.5,,4
Ковбой Мальборо,Plan B Brewery,IPA - American,2014-05-08,3.93,50.0,,,,6.5,,4
Oodles of Labradoodles,AF Brew,IPA - New England / Hazy,2017-10-31,3.931,,"Ella,Galaxy",,,6.7,,4
Weizen,1516 Pub & Brewery,Wheat Beer - Hefeweizen,2013-07-18,3.537,,,,,4.9,,4
Hofbräu Original,Hofbräuhaus München,Lager - Helles,,3.546,24.0,,,,5.2,,3
Sourrealism Sorachi+Mosaic,AF Brew,Sour - Other,2016-01-20,3.987,10.0,,,,5.7,,4
Salty Kiss,"Magic Rock Brewing,Kissmeyer Beer & Brewing",Sour - Fruited Gose,2013-03-07,3.391,10.0,,,,4.1,,3
Bohemian Pilsener,Brewlok,Pilsner - Other,2022-05-13,3.54,,,,,5.1,,3
Weltenburger Kloster Anno 1050,Klosterbrauerei Weltenburg,Märzen,2011-01-21,3.51,24.0,,,,5.5,,4
Hefeweizen,Bierstaat,Wheat Beer - Hefeweizen,2023-01-23,3.659,8.0,,,,5.3,,4
Hip Hop Milk,AF Brew,Pale Ale - American,2016-07-27,3.967,20.0,Citra,,"Lactose,Vanilla",5.5,,3
Maisel & Friends India Ale,Brauerei Gebr. Maisel,IPA - Other,2015-09-23,3.517,35.0,,,,6.3,,4
Raspberry Is My Sanctuary,AF Brew,Sour - Berliner Weisse,2017-04-13,3.846,,,,,5.3,,4
Eat the Dust! DDH Citra,AF Brew,IPA - New England / Hazy,2017-07-06,4.007,40.0,Citra,,,6.8,,4
Kentucky Breakfast Stout (KBS) (2018),Founders,Stout - Imperial / Double Coffee,2018-02-22,,70.0,,,,6.8,,4
DAB Dark Beer,Dortmunder Actien-Brauerei,Lager - Dark,2013-11-13,3.315,,,,,4.9,,3
Harp Premium Lager,Guinness,Lager - Euro Pale,,3.319,21.0,,,,4.5,,4
Cream Stout,Mad Brew,Stout - Milk / Sweet,2021-09-03,3.758,30.0,,,,6.8,,4
Blonde,Hops Brewery,Lager - Pale,2018-06-14,3.402,17.0,Saaz,"Pilsner,Caramel",,5.0,12.0,3
Scottish Ale,Belhaven Brewery,Scottish Ale,,3.579,28.0,,,,5.2,,3
Joker IPA,Williams Brothers,IPA - English,2010-12-06,3.492,30.0,,,,5.0,,3
Irish Ale (Ирландский Эль),Bulgarpivo (Булгарпиво),Red Ale - Irish,2016-12-12,,,,,,6.0,,3
Stella Artois,Stella Artois,Lager - Euro Pale,,3.274,24.0,,,,5.0,,4
Похищение человеков инопланетянами,4BREWERS,IPA - White / Wheat,2016-10-23,3.882,67.0,"Citra,Chinook",,,6.8,,4
Kriek,Belle-Vue,Lambic - Kriek,,3.204,10.0,,,,5.1,,2
Black Jesus White Pepper,4BREWERS,Porter - American,2016-10-27,3.747,69.0,,,,6.8,,4
Jaws APA,Jaws,Pale Ale - American,2013-10-18,3.87,43.0,"Cascade,Chinook,Mosaic","Pale Ale,Melanoidin",,5.6,13.0,4
Бэрримор,Plan B Brewery,Stout - Oatmeal,2015-03-21,3.739,,,,,6.5,,4
Светлячок,Волковская пивоварня,Pilsner - Other,2017-04-19,3.503,35.0,"Cascade,Pekko",,,5.0,,4
Mr Trotter's Chestnut Ale,Lancaster Brewery,Bitter - Session / Ordinary,2012-12-17,3.357,,,,,4.0,,4
Schwarzer Abt,Klosterbrauerei Neuzelle,Schwarzbier,2010-08-21,3.047,17.0,,,,3.9,,3
BraufactuM Progusta,Radeberger,IPA - Other,2013-02-21,3.61,50.0,"Hallertauer Mittelfruh,Citra,Magnum","Pilsner,Vienna,Caramel",,6.8,,4
ESB,Fuller’s,Bitter - Extra Special / Strong (ESB),,3.552,40.0,,,,5.9,,4
Soledad,Red Button Brewery,IPA - White / Wheat,2016-12-12,3.442,45.0,Nelson Sauvin,,"Clitoria,Lychee",5.0,,4
Good Times,Williams Brothers,Pale Ale - English,2010-11-22,3.525,17.0,,,,5.0,,4
Mönchshof Schwarzbier,Kulmbacher Brauerei,Schwarzbier,2010-08-21,3.428,,,,,4.9,,3
Mönchshof Original,Kulmbacher Brauerei,Pilsner - German,2010-08-21,3.232,25.0,,,,4.9,,3
Kasteel Rouge,Brouwerij Van Honsebrouck,Fruit Beer,,3.583,8.0,,,,6.9,,4
Hobgoblin Gold,Wychwood Brewery,Blonde / Golden Ale - Other,2014-06-20,3.443,,,,,4.2,,3
Zähringer German Premium Lager,Frankenthaler Brauhaus,Lager - Helles,2012-08-14,2.668,,,,,4.0,,3
Pilsner,1516 Pub & Brewery,Pilsner - Other,2013-07-25,3.612,28.0,,,,4.8,,3
Scottish Stout,Belhaven Brewery,Stout - Other,2015-06-04,3.642,50.0,,,,6.8,,3
Krušovice Černé,Heineken,Lager - Dark,,3.147,19.0,,,,3.8,,3
Maisel's Weisse Original,Brauerei Gebr. Maisel,Wheat Beer - Hefeweizen,,3.599,12.0,Hallertau,,,5.2,,4
Bernstein-Weizen,Störtebeker Braumanufaktur,Wheat Beer - Hefeweizen,2011-02-11,3.43,19.0,,,,5.3,,3
Taezhny Buryy (Таежный Бурый),Anadolu Efes,Stout - Milk / Sweet,2015-11-30,3.142,19.0,,,,5.5,,3
Aldersbacher Kloster Dunkel,Brauerei Aldersbach,Lager - Munich Dunkel,2014-04-28,3.357,18.0,,,,5.3,,3
Strongbow,Bulmers Cider,Cider - Dry,,3.372,,,,,5.0,,3
Spitfire Amber Kentish Ale,Shepherd Neame,Bitter - Session / Ordinary,,3.252,,,,,4.5,,4
Timmermans Faro Lambicus,Timmermans,Lambic - Faro,,3.446,,,,,4.0,,4
Erdinger Dunkel,Erdinger Weissbräu,Wheat Beer - Dunkelweizen,,3.571,14.0,,,,5.3,12.8,4
Kellerbier,Brauhaus Riegele,Kellerbier / Zwickelbier,2011-06-04,3.537,,,,,5.0,,3
Hefeweizen / Pale Wheat,Feldschlößchen Dresden,Wheat Beer - Hefeweizen,2014-07-08,3.177,,,,,5.0,,3
Spitfire Lager,Shepherd Neame,Lager - Pale,2016-06-05,3.138,,,,,4.0,,3
White Moon,13 Litar,IPA - White / Wheat,2019-12-04,3.851,40.0,"Centennial,Amarillo,Cascade","Pale Ale,Wheat",,6.0,15.0,4
Ingria Pale Ale,AF Brew,IPA - American,2012-08-29,3.823,75.0,Simcoe,,,5.8,,4
Oatmeal Stout,13 Litar,Stout - Oatmeal,2016-10-26,3.645,30.0,"Warrior,Sladek,Kazbek,Fuggle","Pilsner,Munich,Caraaroma,Chocolate,Oats",,5.8,,4
Black,Brains,Stout - Other,2011-05-21,3.432,,,,,4.1,,4
Coffee Stout,Староместный пивовар,Stout - Other,2016-04-21,4.141,12.0,,,Coffee,6.0,13.7,4
Pub Ale,Boddington's Brewery,Bitter - Session / Ordinary,2010-08-21,3.383,,,,,4.6,,4
King Goblin,Wychwood Brewery,Strong Ale - English,2010-12-18,3.555,,,,,6.6,,3
Rouge de Bruxelles,Brasserie Lefebvre,Fruit Beer,2014-07-05,3.882,,,,,6.8,,4
Bavaria,Royal Swinkels Family Brewers,Pilsner - Other,2010-12-22,2.862,18.0,,,,5.0,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,3
Jack Hammer,BrewDog,IPA - American,2012-07-06,3.77,250.0,,,,6.8,,4
Twisted Grapefruit IPA,Belhaven Brewery,IPA - American,2016-08-18,3.373,55.0,"Chinook,Mandarina Bavaria",,,5.3,9.5,4
Kriek Lambic,Brouwerij De Troch,Lambic - Kriek,2015-05-23,3.671,,,,,3.5,,4
Hobgoblin Legendary Ruby Beer,Wychwood Brewery,Brown Ale - English,,3.399,32.0,,,,5.2,,4
Carlsberg,Carlsberg Group,Lager - Euro Pale,,3.017,8.0,,,,5.0,,2
1664 Blanc,Аліварыя,Wheat Beer - Witbier / Blanche,2024-08-18,,,,,,4.5,,4
Grimbergen Blonde,Brouwerij Alken-Maes,Belgian Blonde,,3.491,22.0,,,,6.7,,4
London Pride,Fuller’s,Bitter - Session / Ordinary,,3.408,,"Target,Northdown,Challenger",Pale Ale,,4.7,,3
Dark,Primátor,Lager - Dark,,3.266,21.0,,,,4.5,,3
Valmiermuiža Gaišais Alus (Amber Lager),SIA Valmiermuižas Alus,Lager - Amber,2011-06-10,3.286,25.0,,,,5.2,,3
APA,BARBARUS Brewery,Pale Ale - American,2020-02-24,3.709,40.0,,,,5.1,,3
Imperial Red,Wychwood Brewery,Red Ale - Other,2013-10-23,3.414,,,,,4.3,,3
Heineken,Heineken,Lager - Euro Pale,,2.954,19.0,,,,5.0,,3
Tour De Hobo,AF Brew,IPA - Session,2017-08-29,3.817,25.0,,,,4.0,,0
Faxe Premium,Royal Unibrew,Lager - Pale,2011-07-30,2.979,,,,,5.0,,3
Rinktinis,Volfas Engelman,Lager - Euro Pale,,3.102,,,,,5.2,,3
Trappistes Rochefort 6,Trappistes Rochefort,Belgian Dubbel,,3.712,35.0,,,,6.8,,4
Dunkel Berg,Бочкари,Lager - Munich Dunkel,2015-07-19,2.949,,,,,4.3,,3
IPA v.2,Волковская пивоварня,IPA - Session,2016-01-21,3.344,55.0,,,,5.9,,4
Barista Chocolate Quad,Brouwerij Van Honsebrouck,Belgian Quadrupel,2015-05-09,3.765,,,,,6.8,,4
Red Fox,13 Litar,IPA - Red,2019-02-07,3.863,45.0,"Columbus,Chinook,El Dorado","Pale Ale,Pilsner,Munich,Carared,Special W,Melanoidin",,6.0,15.5,4
Scottish Oat Stout,Belhaven Brewery,Stout - Oatmeal,,3.697,32.0,,,,6.8,,4
Oatmeal Stout,13 Litar,Stout - Oatmeal,2016-10-26,3.645,30.0,"Warrior,Sladek,Kazbek,Fuggle","Pilsner,Munich,Caraaroma,Chocolate,Oats",,5.8,,4
Grolsch Premium Lager,Koninklijke Grolsch,Pilsner - Other,,3.259,,"Saaz,Hallertau",,,5.0,,4
Guinness Draught,Guinness,Stout - Irish Dry,,3.765,45.0,,,,4.2,,3
Bowler Brilliant Ale,Gletcher,Pale Ale - English,2014-07-09,3.34,29.0,,,,5.1,,3
APA Azacca & Pekko,Волковская пивоварня,Pale Ale - American,2016-11-07,3.314,27.0,"Azacca,Pekko",,,5.5,,4
Iron Woods,Gletcher,Stout - Irish Dry,2015-02-04,3.208,35.0,,,,4.8,,4
Oyster Stout,Marston’s Brewery,Stout - Oyster,2016-11-03,3.51,30.0,,,,4.5,,4
Bayreuther Hell,Bayreuther Bierbrauerei,Lager - Helles,2012-01-03,3.517,17.0,,,,4.9,,4
