beer_id,name,brewery,style,alcohol,release_date,rating,ibu,hops,malts,additives
19712,"New England IPA DDH Amarillo, Cascade, Mosaic",Taler,IPA - New England / Hazy,6,2020-03-16,3.19,25,"Amarillo, Cascade, Mosaic",unknown,unknown
19713,Happy Spring,Taler,IPA - White / Wheat,5.9,2020-03-04,3.54,50,"Cascade, Mosaic",unknown,unknown
19714,American IPA Yellow Sub,Taler,IPA - American,6,2020-02-26,3.62,45,Yellow Sub,unknown,unknown
19715,Brunch Sour NEIPA: Bellini Edition | Sour NEIPA with Peaches and Basil,Ten Men Brewery,IPA - Sour,6,2022-01-10,4.12,29,unknown,unknown,"Peach, Basil"
19716,Intentions,Ten Men Brewery,IPA - American,5,2022-01-10,3.87,40,unknown,unknown,unknown
19717,BLACK FLOWERS BLOSSOM | MINI PASTRY STOUT WITH CONDENSED MILK,Ten Men Brewery,Stout - Pastry,5,2022-01-05,4.02,27,unknown,unknown,unknown
19718,Senselevate NEIPA,Ten Men Brewery,IPA - New England / Hazy,5.6,2022-01-05,4.1,32,unknown,unknown,unknown
19719,Bump And Run,Ten Men Brewery,IPA - New England / Hazy,5.6,2021-12-22,4.02,32,unknown,unknown,unknown
19720,Five Days On the Freeway,Ten Men Brewery,IPA - American,5.6,2021-12-14,3.98,49,unknown,unknown,unknown
19721,NOT FOR BREAKFAST: SBMT,Ten Men Brewery,Sour - Smoothie / Pastry,5.8,2021-12-08,4.06,12,unknown,unknown,unknown
19722,Strutter NEIPA,Ten Men Brewery,IPA - New England / Hazy,6,2021-12-08,4.03,32,unknown,unknown,unknown
19723,Drop Point IPA,Ten Men Brewery,IPA - American,5,2021-12-01,3.74,40,unknown,unknown,unknown
19724,Not For Breakfast: MBBB,Ten Men Brewery,Sour - Smoothie / Pastry,5.8,2021-11-24,4.32,12,unknown,unknown,"Mango, Blueberry, Blackberry, Black Currant"
19725,Setsail Session NEIPA,Ten Men Brewery,IPA - Session,4.8,2021-11-16,4,33,unknown,unknown,unknown
19726,Redding IPA,Ten Men Brewery,IPA - American,5.7,2021-11-10,3.83,67,unknown,unknown,unknown
19727,NOT FOR BREAKFAST: BLUEBERRY CHEESECAKE,Ten Men Brewery,Sour - Smoothie / Pastry,5.8,2021-10-26,4.12,12,unknown,unknown,unknown
19728,Tidal Wave IPA,Ten Men Brewery,IPA - American,5.7,2021-10-18,3.87,67,unknown,unknown,unknown
19729,One More ManGo,Ten Men Brewery,IPA - Imperial / Double New England / Hazy,6.8,2021-10-12,3.97,65,unknown,unknown,unknown
19730,Berry Smoothie: MRBB Pastry Gose with Marshmallow Raspberry Blueberry Black Currant,Ten Men Brewery,Sour - Fruited,6.5,2021-10-06,4.39,18,unknown,unknown,"Marshmallow, Raspberry, Blueberry, Black Currant"
19731,Not For Breakfast: RBB,Ten Men Brewery,Sour - Fruited,5.8,2021-09-30,4.09,12,unknown,unknown,"Blackberry, Raspberry, Black Currant"
19732,React&Redux NEIPA,Ten Men Brewery,IPA - New England / Hazy,5.6,2021-09-27,4.13,32,unknown,unknown,unknown
19733,Oktoberfest 2021,Ten Men Brewery,Pilsner - Czech / Bohemian,4,2021-09-20,3.83,20,unknown,unknown,unknown
19734,Werage Double NEIPA,Ten Men Brewery,IPA - Imperial / Double New England / Hazy,6.8,2021-09-15,4.12,65,unknown,unknown,unknown
19735,Chamomild,To Øl,Mild - Other,4.1,2017-11-01,3.27,20,"Aurora, East Kent Golding, Mosaic","Pale Ale, Oats, Chocolate, Cara Crystal",Chamomile
19736,Fuck Art - We've Got Zestappeal,To Øl,Belgian Blonde,6,2017-10-29,3.62,23,unknown,unknown,unknown
19737,Sur New England Shandy,To Øl,IPA - Sour,4,2017-10-26,3.78,29,unknown,unknown,unknown
19738,Santa’s Secret: Mochaccino Messiah Double Shot,To Øl,Brown Ale - American,6.8,2017-10-22,3.71,34,unknown,unknown,unknown
19739,Slap Yourself Silly,To Øl,Wheat Beer - American Pale Wheat,6,2017-10-02,3.58,26,unknown,unknown,unknown
19740,Blizzard (In A Beer Mug),To Øl,IPA - New England / Hazy,6,2017-09-19,3.66,45,unknown,unknown,unknown
19741,Sur Tangerine / Mosaic Lemonade Shandy,To Øl,Shandy / Radler,2.8,2017-08-22,3.38,13,unknown,unknown,unknown
19742,Sur Germs Are Coming Eating Our Pomegranate And Redcurrant!,To Øl,Farmhouse Ale - Saison,6.5,2017-08-02,3.81,24,"Aurora, Tettnanger","Pale Ale, Rye, Wheat",unknown
19743,Dangerously Close To Stupid Amount of Guava,To Øl,IPA - Imperial / Double,6.8,2017-07-18,3.79,74,unknown,unknown,unknown
19744,Santastique!,To Øl,Spiced / Herbed Beer,5.5,2017-06-29,3.46,26,"Citra, Mosaic, Tettnanger","Melanoidin, Pilsner, Rye, Wheat","Cardamom, Orange Peel, Lemon Zest, Coriander"
19745,The Haze Craze,To Øl,IPA - New England / Hazy,6,2017-06-26,3.81,32,unknown,unknown,unknown
19746,A Peeling Pale,To Øl,Pale Ale - American,4.7,2017-05-10,3.49,45,unknown,unknown,unknown
19747,Nettles In the Kettles,To Øl,Farmhouse Ale - Saison,6,2017-04-29,3.35,24,"Aurora, Hallertau Blanc","Pilsner, Wheat",Nettles
19748,Tropical Rumble,To Øl,IPA - Session,4.3,2017-04-27,3.46,33,unknown,unknown,unknown
19749,Sur Equinox,To Øl,Sour - Other,6,2017-04-20,3.74,16,Equinox,unknown,unknown
19750,Sur Bær,To Øl,Sour - Fruited,6.8,2017-04-20,3.67,11,"Mosaic, Motueka","Pilsner, Wheat, Melanoidin, Cara Crystal",Chokeberry
19751,Sur Blomst,To Øl,Sour - Other,6.3,2017-04-10,3.73,16,"Amarillo, Motueka","Pilsner, Melanoidin, Crystal, Wheat",Elderflowers
19752,Limón,To Øl,Cream Ale,3.5,2017-04-08,3.4,18,unknown,unknown,unknown
19753,Stress Test,To Øl,Porter - Baltic,6.8,2017-02-10,3.73,28,unknown,unknown,unknown
19754,The Germs Are Coming!,To Øl,Farmhouse Ale - Saison,6.5,2017-01-23,3.53,24,"Aurora, Tettnanger","Pale Ale, Wheat, Caramunich, Carafa, Rye",unknown
19755,Пиво градзіскае,Valaduta,Grodziskie / Grätzer,3.3,2020-12-26,3.99,20,Lubelski,unknown,unknown
19756,Copacabana,Valaduta,IPA - American,5.9,2020-12-15,4.02,45,"Citra, Centennial, Ekuanot",unknown,"Lime Peel, Lime"
19757,Cavalier Pomodoro Extra Hot,Valaduta,Sour - Traditional Gose,5,2020-12-04,4.62,10,unknown,unknown,unknown
19758,Rage & Dementia,Valaduta,Belgian Dubbel,6.8,2020-12-01,4.2,20,unknown,unknown,unknown
19759,Port Douglas,Valaduta,IPA - American,6.4,2020-11-26,4.2,40,"Citra, Ekuanot, Simcoe, Centennial",unknown,unknown
19760,Nobiscum Satanas,Valaduta,Belgian Strong Golden Ale,6.8,2020-11-24,4.19,25,unknown,unknown,unknown
19761,Cavalier Pomodoro,Valaduta,Sour - Traditional Gose,5,2020-11-19,4.53,10,unknown,unknown,Tomato
19762,Netherworld,Valaduta,IPA - Imperial / Double,6.8,2020-11-05,4.14,40,"Idaho Gem, Centennial, Mosaic",unknown,unknown
19763,Rei De La Coco,Valaduta,Stout - Other,6,2020-11-05,4.24,20,unknown,unknown,"Coconut, Prune"
19764,Voices In My Head,Valaduta,IPA - American,6,2020-11-02,4.18,40,"Amarillo, Simcoe",unknown,unknown
19765,Honky Tonk,Valaduta,Pale Ale - American,5.5,2020-10-23,4.04,25,"Mosaic, Simcoe",unknown,unknown
19766,Peachy Oblivion: Peach&Raspberries,Valaduta,Sour - Fruited,6,2020-10-16,4.23,11,unknown,unknown,"Peach, Raspberry"
19767,Peachy Oblivion: Peach&Mango,Valaduta,Sour - Fruited,6,2020-10-16,4.2,11,unknown,unknown,"Peach, Mango"
19768,Deathmatch,Valaduta,IPA - American,6,2020-10-12,4.14,15,"Sabro, Mosaic",unknown,unknown
19769,Writings On the Wall,Valaduta,Porter - English,6.8,2020-10-01,4.29,30,"Fuggle, Golding",unknown,unknown
19770,Kavun v. 2.0,Valaduta,Sour - Fruited Gose,5.2,2020-09-08,4.12,10,unknown,unknown,"Salt, Watermelon"
19771,The Silence of the Lambs,Valaduta,IPA - American,6,2020-09-07,4.1,50,"Mosaic, Citra",unknown,unknown
19772,Patriotic Junkies,Valaduta,IPA - Other,5.5,2020-08-28,4.03,45,"Ekuanot, Mandarina Bavaria",unknown,unknown
19773,Props: Simcoe,Valaduta,Pale Ale - New England / Hazy,6,2020-08-20,3.95,30,Simcoe,unknown,unknown
19774,Props: Amarillo,Valaduta,Pale Ale - New England / Hazy,6,2020-08-06,3.96,30,Amarillo,unknown,unknown
19775,Chornozem,Varvar Brew,Stout - Other,6.8,2021-09-07,3.99,34,unknown,unknown,unknown
19776,Mole,Varvar Brew & Saugatuck Brewing Company,Stout - Imperial / Double,6.8,2021-09-07,4.15,45,unknown,unknown,unknown
19777,Southern Tropic,Varvar Brew,IPA - American,6.3,2021-09-07,3.76,18,unknown,unknown,unknown
19778,Thrilling APA,Varvar Brew,Pale Ale - American,5.6,2021-09-04,3.78,27,unknown,unknown,unknown
19779,VossUp,Varvar Brew,Pale Ale - Other,5,2021-08-26,3.83,20,unknown,unknown,unknown
19780,Abyss Raspberry Imperial Stout (2021),Varvar Brew,Stout - Imperial / Double,6.8,2021-08-12,3.91,35,unknown,unknown,unknown
19781,Smoke On the Wort (2021),Varvar Brew,Scotch Ale / Wee Heavy,6.8,2021-08-12,3.91,20,unknown,unknown,unknown
19782,Birthday Punch Sweet Cherry & Cinnamon,Varvar Brew,Sour - Fruited Berliner Weisse,4.5,2021-08-12,4.01,1,unknown,unknown,unknown
19783,Birthday Punch Blackberry & Blueberry,Varvar Brew,Sour - Fruited Berliner Weisse,4,2021-08-12,3.95,1,unknown,unknown,unknown
19784,Birthday Punch Apricot & Peach,Varvar Brew,Sour - Fruited Berliner Weisse,4,2021-08-12,3.96,1,unknown,unknown,unknown
19785,Birthday Punch Grape & Rhubarb,Varvar Brew,Sour - Fruited Berliner Weisse,4.5,2021-08-12,3.86,1,unknown,unknown,unknown
19786,Berry Napoleon,Varvar Brew,Sour - Fruited Berliner Weisse,5,2021-08-12,3.89,6,unknown,unknown,unknown
19787,Abyss Blueberry Imperial Stout (2021),Varvar Brew,Stout - Imperial / Double,6.8,2021-08-06,4.07,35,unknown,unknown,unknown
19788,Abyss Black Currant Imperial Stout (2021),Varvar Brew,Stout - Imperial / Double,6.8,2021-08-06,4.11,35,unknown,unknown,unknown
19789,Warm Wood,Varvar Brew,Barleywine - English,6.8,2021-07-28,4.11,50,unknown,unknown,unknown
19790,Yaffo Lovely Stout,Varvar Brew,Stout - Milk / Sweet,5.2,2021-07-27,3.85,27,unknown,unknown,unknown
19791,Keep Moo-ving,Varvar Brew,Non-Alcoholic Beer - Other,0.5,2021-07-26,3.78,11,unknown,unknown,unknown
19792,Blumenwiese,Varvar Brew,Sour - Berliner Weisse,3.3,2021-07-26,3.71,5,unknown,unknown,unknown
19793,Crush,Varvar Brew,IPA - Session,3.3,2021-07-20,3.69,25,unknown,unknown,unknown
19794,Hoppy Lager Vic Secret,Varvar Brew,Lager - IPL (India Pale Lager),5,2021-07-09,3.91,16,unknown,unknown,unknown
19795,Drip-Drop,Velka Morava,IPA - Milkshake,6.6,2022-03-22,3.82,31,unknown,unknown,unknown
19796,Night Watch VI,Velka Morava,Stout - Imperial / Double Milk,6.8,2022-02-16,4.01,32,unknown,unknown,unknown
19797,Имя Розы Old Oak,Velka Morava,Belgian Strong Golden Ale,6.8,2022-02-14,3.89,26,unknown,unknown,unknown
19798,Pinky,Velka Morava,Sour - Other,4.1,2022-01-24,3.83,16,unknown,unknown,unknown
19799,Nonflam,Velka Morava,Non-Alcoholic Beer - Other,0.5,2022-01-14,3.59,24,unknown,unknown,unknown
19800,Takamba: Talus & Sabro,Velka Morava,IPA - New England / Hazy,6.4,2021-12-27,4.03,32,unknown,unknown,unknown
19801,Kogge,Velka Morava & Selfmade Brewery,Porter - Baltic,6.8,2021-12-21,3.88,28,unknown,unknown,unknown
19802,Antares'22,Velka Morava,Stout - Russian Imperial,6.8,2021-12-13,3.94,52,unknown,unknown,unknown
19803,Dandy,Velka Morava,IPA - Imperial / Double New England / Hazy,6.8,2021-12-07,3.79,39,unknown,unknown,unknown
19804,Mysterious Island Touchstone,Velka Morava,IPA - New England / Hazy,6.6,2021-11-18,3.98,32,unknown,unknown,unknown
19805,You Touch My Pastilla,Velka Morava,Porter - Baltic,6.8,2021-11-02,4.02,28,unknown,unknown,unknown
19806,Moravský Klas Světlé Three Months Special,Velka Morava,Pilsner - Czech / Bohemian,4.5,2021-10-30,4.1,35,unknown,unknown,unknown
19807,Velka Village,Big Village Brewery & Velka Morava,Lager - Helles,5,2021-10-16,4,20,"Tettnanger, Hallertauer Mittelfruh",unknown,unknown
19808,Spellbound: Solar,Velka Morava,Sour - Fruited,6.6,2021-09-23,3.86,11,"Citra, Talus",unknown,"Mango, Bergamot"
19809,Sister of Night,Velka Morava,Stout - Milk / Sweet,6.8,2021-09-16,3.78,22,unknown,unknown,unknown
19810,Takamba,Velka Morava,IPA - New England / Hazy,6.4,2021-09-07,3.92,32,"Nelson Sauvin, Simcoe, Mosaic",unknown,unknown
19811,Spellbound: Midsummer,Velka Morava,Sour - Fruited,6.6,2021-07-14,3.84,11,unknown,unknown,unknown
19812,New Bro,Velka Morava,Lager - American,4.5,2021-06-22,3.84,30,unknown,unknown,unknown
19813,2YO,Velka Morava,Bock - Eisbock,6.8,2021-06-22,4.02,57,unknown,unknown,unknown
19814,Lord of the Hops Milkshake Edition,Victory Art Brew,IPA - Imperial / Double,6.8,2017-12-27,3.82,60,unknown,unknown,unknown
19815,Gorgona's Bite,Victory Art Brew,Pale Ale - American,6.5,2017-12-25,3.73,40,unknown,unknown,unknown
19816,Christmas TREEpel,Victory Art Brew,Belgian Tripel,6.8,2017-12-25,3.67,40,unknown,unknown,unknown
19817,Triflestout,Victory Art Brew,Stout - Imperial / Double Milk,6.8,2017-12-06,3.8,20,Herkules,"Pale Ale, Caramunich, Biscuit, Chocolate, Carafa, Flaked Oats, Wheat","Lactose, Chocolate, Raspberry, Cocoa, Vanilla"
19818,Cherry Coffee,Victory Art Brew,IPA - Black / Cascadian Dark Ale,6.9,2017-11-14,3.61,40,"El Dorado, Citra, Equinox",unknown,unknown
19819,Pumpkin Shake,Victory Art Brew,IPA - New England / Hazy,6,2017-10-25,3.77,40,"Equinox, Mosaic, Lemondrop","Pale Ale, Carapils, Wheat","Pumpkin, Vanilla, Cinnamon, Lactose"
19820,Mango Chained,Victory Art Brew,Fruit Beer,6.7,2017-10-17,3.63,30,unknown,unknown,unknown
19821,Mango Shake,Victory Art Brew,IPA - New England / Hazy,6,2017-09-29,3.78,60,"Azacca, Equinox, Mosaic, Citra",unknown,Mango
19822,Misty Island,Victory Art Brew,Farmhouse Ale - Saison,6,2017-09-15,3.5,30,Nelson Sauvin,unknown,Grape
19823,Alexandr,Victory Art Brew,Stout - Russian Imperial,6.8,2017-08-14,3.9,90,"Hallertauer Tradition, Northern Brewer","Pale Ale, Munich, Whisky, Special B, Carafa, Roasted Barley",Candy Sugar
19824,Anniversary Ale 3,Victory Art Brew,Stout - Russian Imperial,6.8,2017-07-29,3.95,45,Target,"Pale Ale, Carafa, Aroma",unknown
19825,Kiss To Remember,Victory Art Brew,IPA - American,6,2017-06-18,3.23,40,"Mosaic, Cascade, Topaz","Pilsner, Carapils",unknown
19826,Bitterness Damnation,Victory Art Brew,IPA - American,6.8,2017-06-06,3.34,70,"Centennial, Citra, Cascade, Amarillo","Pilsner, Pale Ale, Carapils, Wheat",unknown
19827,Mosaic Juice,Victory Art Brew,IPA - New England / Hazy,6,2017-05-24,3.59,40,Mosaic,"Pale Ale, Carapils, Wheat",unknown
19828,My Fallen Angel,Victory Art Brew,Pale Ale - American,5,2017-05-24,3.78,40,unknown,unknown,unknown
19829,Vanilla Eyes,Victory Art Brew,Stout - Milk / Sweet,5,2017-05-09,3.64,30,Golding,"Pale Ale, Chocolate, Aroma",unknown
19830,Rustic Landscape,Victory Art Brew,Farmhouse Ale - Saison,6.8,2017-05-04,3.49,30,unknown,unknown,unknown
19831,Goselarer Adler,Victory Art Brew,Sour - Traditional Gose,6,2017-04-26,3.2,10,Perle,"Pilsner, Wheat","Coriander, Salt"
19832,Tiramistout,Victory Art Brew,Stout - Russian Imperial,6.8,2017-01-27,4.08,20,unknown,unknown,unknown
19833,Gamarjoba,Volta Brewery,Sour - Fruited Gose,4.1,2022-08-25,4.24,13,unknown,unknown,unknown
19834,INDIAN BLUE SOUR,Volta Brewery,Sour - Fruited,6.7,2022-08-23,3.96,20,unknown,unknown,unknown
19835,SEPTEMBER BLUES SOUR,Volta Brewery,Sour - Fruited,5.5,2022-08-19,4.25,5,unknown,unknown,unknown
19836,TRIPLE A NEIPA,Volta Brewery,IPA - New England / Hazy,6.8,2022-08-18,4.04,17,unknown,unknown,unknown
19837,Together To Victory,Volta Brewery,IPA - Session,4,2022-07-30,3.83,20,unknown,unknown,unknown
19838,Borsch,Volta Brewery,Sour - Other Gose,5.5,2022-07-27,4.21,10,unknown,unknown,unknown
19839,BBQ Sauce Style Tomato Gose,Volta Brewery,Sour - Other Gose,4.5,2022-07-22,4.16,10,unknown,unknown,unknown
19840,Pop Art Cryo NEIPA,Volta Brewery,IPA - New England / Hazy,5.6,2022-07-20,3.86,20,Cryo Pop,unknown,unknown
19841,Mangodelic,Volta Brewery,Sour - Smoothie / Pastry,5.4,2022-07-15,4.23,18,unknown,unknown,unknown
19842,Sangrita LCBU Edition,Volta Brewery,Sour - Other Gose,5.4,2022-07-13,4.12,7,unknown,unknown,unknown
19843,Feels Like Summer,Volta Brewery,IPA - American,5.2,2022-07-12,3.82,45,unknown,unknown,unknown
19844,Chillout,Volta Brewery,Pilsner - Other,4.8,2022-07-12,3.84,35,Cascade,unknown,unknown
19845,Majestic 2022,Volta Brewery,Sour - Fruited,5.4,2022-07-05,4.04,10,unknown,unknown,unknown
19846,Hangover Soup,Volta Brewery,Sour - Other,4.4,2022-06-29,4.2,5,unknown,unknown,unknown
19958,Base,Zen Brewery,Stout - Imperial / Double,6.8,2021-06-20,4.2,50,unknown,unknown,unknown
19847,Blueberry Night,Wanted Beer & Volta Brewery & The Bad Beaver! & Vormann Privat-Brauerei,Sour - Smoothie / Pastry,6.5,2022-06-21,3.87,20,unknown,unknown,unknown
19848,Cryo Комета,Volta Brewery,IPA - American,5.4,2022-06-20,3.93,50,"Comet, Simcoe, Citra",unknown,unknown
19849,Cosmosamba Sour,Volta Brewery,Sour - Fruited,4.7,2022-06-01,4.17,10,unknown,unknown,unknown
19850,Lemonade Lake,Volta Brewery,Pale Ale - American,6.5,2022-06-01,3.87,20,unknown,unknown,unknown
19851,Tethys,White Rabbit,IPA - Imperial / Double,6.8,2020-08-07,3.65,130,unknown,unknown,unknown
19852,Single Lager,White Rabbit,Lager - Pale,4,2020-08-07,3.59,15,unknown,unknown,unknown
19853,EasyBella,White Rabbit,Belgian Blonde,6.8,2020-07-29,3.71,25,unknown,unknown,unknown
19854,Tropic Blond,White Rabbit,Belgian Blonde,6.5,2020-07-28,3.72,25,unknown,unknown,unknown
19855,Tap 10 IPA,White Rabbit,IPA - American,6,2020-06-29,3.69,50,unknown,unknown,unknown
19856,Kölsch,White Rabbit,Kölsch,4.5,2019-06-24,2.96,15,unknown,unknown,unknown
19857,RAF Milk Stout,White Rabbit,Stout - Coffee,6,2019-05-18,3.8,25,unknown,unknown,unknown
19858,GOLDEN Ale,White Rabbit,Belgian Strong Golden Ale,6,2019-03-17,3.34,25,unknown,unknown,unknown
19859,Lupulin,White Rabbit,IPA - Imperial / Double,6.8,2018-12-02,3.94,100,unknown,unknown,unknown
19860,American Blonde,White Rabbit,Blonde Ale,4.5,2018-09-17,3.59,25,unknown,unknown,unknown
19861,720 Imperial Stout,White Rabbit,Stout - Russian Imperial,6.8,2016-03-03,3.85,70,unknown,unknown,unknown
19862,710,White Rabbit,Stout - American,6.5,2015-12-12,3.85,55,unknown,unknown,unknown
19863,San Diego,White Rabbit,Pale Ale - American,5,2015-04-19,3.66,35,unknown,unknown,unknown
19864, D.M.T.,Wild Lab,Sour - Berliner Weisse,4,2019-06-27,3.95,8,unknown,unknown,unknown
19865,Darkcode BA Cognac [Chocolate | Pistachio],Wild Lab,Stout - Imperial / Double,6.8,2019-06-27,3.98,48,unknown,unknown,unknown
19866,Darkcode BA Pedro Ximenez [Chocolate | Maple | Coffee],Wild Lab,Stout - Imperial / Double,6.8,2019-06-01,4.19,48,unknown,unknown,unknown
19867,For My Peepz,Wild Lab,Pilsner - Other,4.5,2019-05-29,3.81,40,"Loral, Idaho 7",unknown,unknown
19868,16-Bit Jam,Wild Lab,Pale Ale - New England / Hazy,4.5,2019-05-27,3.79,27,unknown,unknown,unknown
19869,Okrug,Wild Lab,IPA - Triple,6.8,2019-05-25,4.14,110,unknown,unknown,unknown
19870,Neotropical Fruit Bomb,Wild Lab,IPA - New England / Hazy,6.8,2019-04-13,4,32,unknown,unknown,"Passion fruit, Peach, Lime, Pineapple"
19871,My Pink Motor Boat,Wild Lab,Sour - Traditional Gose,5,2019-04-13,4.03,10,unknown,unknown,"Raspberry, Blackberry"
19872,Sour City Walk,Wild Lab,Sour - Berliner Weisse,4,2019-04-13,4.01,8,unknown,unknown,"Pineapple, Passion fruit"
19873,Re-Orbiting,Wild Lab,IPA - Imperial / Double,6.8,2019-03-02,4.06,74,unknown,unknown,unknown
19874,Sit Down Pils,FFF Brew & Wild Lab,Pilsner - Other,4.5,2019-02-13,3.86,27,"Mosaic, Citra, Nelson Sauvin",unknown,unknown
19875,Darkcode,Wild Lab,Stout - Imperial / Double,6.8,2018-12-09,4.08,48,unknown,unknown,unknown
19876,Jungle TV,Wild Lab,Sour - Fruited Gose,6.8,2018-12-01,4.05,9,unknown,unknown,unknown
19877,Popcorn Pimp,AF Brew & Wild Lab,Stout - Pastry,6.8,2018-10-06,4.08,30,unknown,unknown,unknown
19878,Lumpa Lumpa,Wild Lab,Sour - Fruited,5,2018-09-24,3.88,11,unknown,unknown,unknown
19879,Robot Groove,Wild Lab,Sour - Traditional Gose,6.8,2018-09-24,4.02,10,unknown,unknown,unknown
19880,16-Bit Dream,Wild Lab,Pale Ale - New England / Hazy,5,2018-09-07,4.01,27,"Citra, Idaho 7, Lemondrop",unknown,unknown
19881,2 Suns,Wild Lab,IPA - Imperial / Double New England / Hazy,6.8,2018-09-07,4.07,39,"Citra, Galaxy",unknown,unknown
19882,MindBug,XP Brew,Stout - Russian Imperial,6.8,2018-10-22,3.89,70,unknown,unknown,unknown
19883,Китайгородское гозе,XP Brew,Sour - Traditional Gose,5,2018-10-05,3.71,25,unknown,unknown,unknown
19884,Mango Showdown,XP Brew,Pale Ale - American,5,2018-09-28,3.51,25,unknown,unknown,unknown
19885,Tropical Treat: Lulo,XP Brew,Sour - Fruited,6,2018-08-17,3.65,25,unknown,unknown,unknown
19886,Humble Mango,XP Brew,IPA - New England / Hazy,6.8,2018-07-26,3.95,35,unknown,unknown,unknown
19887,P.U.R.E. | Mango & Raspberry,XP Brew,Sour - Fruited,6.5,2018-07-26,3.48,25,unknown,unknown,unknown
19888,Coffee & Blueberry & Wheat,XP Brew,Fruit Beer,5,2018-06-19,3.36,25,unknown,unknown,unknown
19889,P.U.R.E. | Apricot,XP Brew,Sour - Other,6.8,2018-05-29,3.68,25,unknown,unknown,unknown
19890,Printempo,XP Brew,Sour - Other,5,2018-05-17,3.59,25,unknown,unknown,unknown
19891,Numb,XP Brew,Stout - Imperial / Double Milk,6.8,2018-05-10,4.01,40,unknown,unknown,unknown
19892,Triple Trip,XP Brew,IPA - Triple,6.8,2018-05-08,3.94,100,unknown,unknown,unknown
19893,Monokrom,XP Brew,Pale Ale - Other,5,2018-05-06,3.62,30,unknown,unknown,unknown
19894,Minimax,XP Brew,Pale Ale - American,5,2018-03-23,3.7,40,unknown,unknown,unknown
19895,Average Mellow Bear,XP Brew,Stout - Milk / Sweet,5,2018-02-11,3.68,25,unknown,unknown,unknown
19896,Average Ginger Bear,XP Brew,Stout - Milk / Sweet,5,2018-02-07,3.77,25,unknown,unknown,unknown
19897,G.see Vibe,XP Brew,IPA - Imperial / Double New England / Hazy,6.8,2018-01-29,3.93,60,unknown,unknown,unknown
19898,Tetrahymena Americana,XP Brew,Barleywine - American,6.8,2018-01-14,3.65,35,unknown,unknown,unknown
19899,G.see Flow,XP Brew,IPA - New England / Hazy,6.8,2017-12-18,3.9,35,unknown,unknown,unknown
19900,Polymorph,XP Brew,Red Ale - American Amber / Red,5,2017-12-18,3.62,25,unknown,unknown,unknown
19901,Bonita Bruna,XP Brew,Brown Ale - English,6.8,2017-12-01,3.7,25,unknown,unknown,unknown
